simultaneous_flow_group,period,timepoint_id,day,hour_of_day,day_weight,simultaneous_flow_group_dual_$
CA_to_NW,2040,20401513,15,12,13.816653790394,0
NW_to_CA,2040,20401513,15,12,13.816653790394,0
CAISO_Export_Limit,2040,20401513,15,12,13.816653790394,0
CAISO_Import_Limit,2040,20401513,15,12,13.816653790394,0
CA_to_NW,2040,20401514,15,13,13.816653790394,0
NW_to_CA,2040,20401514,15,13,13.816653790394,0
CAISO_Export_Limit,2040,20401514,15,13,13.816653790394,0
CAISO_Import_Limit,2040,20401514,15,13,13.816653790394,0
CA_to_NW,2040,20401515,15,14,13.816653790394,0
NW_to_CA,2040,20401515,15,14,13.816653790394,0
CAISO_Export_Limit,2040,20401515,15,14,13.816653790394,0
CAISO_Import_Limit,2040,20401515,15,14,13.816653790394,0
CA_to_NW,2040,20401516,15,15,13.816653790394,0
NW_to_CA,2040,20401516,15,15,13.816653790394,0
CAISO_Export_Limit,2040,20401516,15,15,13.816653790394,0
CAISO_Import_Limit,2040,20401516,15,15,13.816653790394,0
CA_to_NW,2040,20401517,15,16,13.816653790394,0
NW_to_CA,2040,20401517,15,16,13.816653790394,0
CAISO_Export_Limit,2040,20401517,15,16,13.816653790394,0
CAISO_Import_Limit,2040,20401517,15,16,13.816653790394,0
CA_to_NW,2040,20401518,15,17,13.816653790394,0
NW_to_CA,2040,20401518,15,17,13.816653790394,0
CAISO_Export_Limit,2040,20401518,15,17,13.816653790394,0
CAISO_Import_Limit,2040,20401518,15,17,13.816653790394,0
CA_to_NW,2040,20401519,15,18,13.816653790394,0
NW_to_CA,2040,20401519,15,18,13.816653790394,0
CAISO_Export_Limit,2040,20401519,15,18,13.816653790394,0
CAISO_Import_Limit,2040,20401519,15,18,13.816653790394,0
CA_to_NW,2040,20401520,15,19,13.816653790394,0
NW_to_CA,2040,20401520,15,19,13.816653790394,0
CAISO_Export_Limit,2040,20401520,15,19,13.816653790394,0
CAISO_Import_Limit,2040,20401520,15,19,13.816653790394,0
CA_to_NW,2040,20401521,15,20,13.816653790394,0
NW_to_CA,2040,20401521,15,20,13.816653790394,0
CAISO_Export_Limit,2040,20401521,15,20,13.816653790394,0
CAISO_Import_Limit,2040,20401521,15,20,13.816653790394,0
CA_to_NW,2040,20401522,15,21,13.816653790394,0
NW_to_CA,2040,20401522,15,21,13.816653790394,0
CAISO_Export_Limit,2040,20401522,15,21,13.816653790394,0
CAISO_Import_Limit,2040,20401522,15,21,13.816653790394,0
CA_to_NW,2040,20401523,15,22,13.816653790394,0
NW_to_CA,2040,20401523,15,22,13.816653790394,0
CAISO_Export_Limit,2040,20401523,15,22,13.816653790394,0
CAISO_Import_Limit,2040,20401523,15,22,13.816653790394,0
CA_to_NW,2040,20401524,15,23,13.816653790394,0
NW_to_CA,2040,20401524,15,23,13.816653790394,0
CAISO_Export_Limit,2040,20401524,15,23,13.816653790394,0
CAISO_Import_Limit,2040,20401524,15,23,13.816653790394,0
CA_to_NW,2040,20401601,16,0,16.3482292019342,0
NW_to_CA,2040,20401601,16,0,16.3482292019342,0
CAISO_Export_Limit,2040,20401601,16,0,16.3482292019342,0
CAISO_Import_Limit,2040,20401601,16,0,16.3482292019342,0
CA_to_NW,2040,20401602,16,1,16.3482292019342,0
NW_to_CA,2040,20401602,16,1,16.3482292019342,0
CAISO_Export_Limit,2040,20401602,16,1,16.3482292019342,0
CAISO_Import_Limit,2040,20401602,16,1,16.3482292019342,0
CA_to_NW,2040,20401603,16,2,16.3482292019342,0
NW_to_CA,2040,20401603,16,2,16.3482292019342,0
CAISO_Export_Limit,2040,20401603,16,2,16.3482292019342,0
CAISO_Import_Limit,2040,20401603,16,2,16.3482292019342,0
CA_to_NW,2040,20401604,16,3,16.3482292019342,0
NW_to_CA,2040,20401604,16,3,16.3482292019342,0
CAISO_Export_Limit,2040,20401604,16,3,16.3482292019342,0
CAISO_Import_Limit,2040,20401604,16,3,16.3482292019342,0
CA_to_NW,2040,20401605,16,4,16.3482292019342,0
NW_to_CA,2040,20401605,16,4,16.3482292019342,0
CAISO_Export_Limit,2040,20401605,16,4,16.3482292019342,0
CAISO_Import_Limit,2040,20401605,16,4,16.3482292019342,0
CA_to_NW,2040,20401606,16,5,16.3482292019342,0
NW_to_CA,2040,20401606,16,5,16.3482292019342,0
CAISO_Export_Limit,2040,20401606,16,5,16.3482292019342,0
CAISO_Import_Limit,2040,20401606,16,5,16.3482292019342,0
CA_to_NW,2040,20401607,16,6,16.3482292019342,0
NW_to_CA,2040,20401607,16,6,16.3482292019342,0
CAISO_Export_Limit,2040,20401607,16,6,16.3482292019342,0
CAISO_Import_Limit,2040,20401607,16,6,16.3482292019342,0
CA_to_NW,2040,20401608,16,7,16.3482292019342,0
NW_to_CA,2040,20401608,16,7,16.3482292019342,0
CAISO_Export_Limit,2040,20401608,16,7,16.3482292019342,0
CAISO_Import_Limit,2040,20401608,16,7,16.3482292019342,0
CA_to_NW,2040,20401609,16,8,16.3482292019342,0
NW_to_CA,2040,20401609,16,8,16.3482292019342,0
CAISO_Export_Limit,2040,20401609,16,8,16.3482292019342,0
CAISO_Import_Limit,2040,20401609,16,8,16.3482292019342,0
CA_to_NW,2040,20401610,16,9,16.3482292019342,0
NW_to_CA,2040,20401610,16,9,16.3482292019342,0
CAISO_Export_Limit,2040,20401610,16,9,16.3482292019342,0
CAISO_Import_Limit,2040,20401610,16,9,16.3482292019342,0
CA_to_NW,2040,20401611,16,10,16.3482292019342,0
NW_to_CA,2040,20401611,16,10,16.3482292019342,0
CAISO_Export_Limit,2040,20401611,16,10,16.3482292019342,0
CAISO_Import_Limit,2040,20401611,16,10,16.3482292019342,0
CA_to_NW,2040,20401612,16,11,16.3482292019342,0
NW_to_CA,2040,20401612,16,11,16.3482292019342,0
CAISO_Export_Limit,2040,20401612,16,11,16.3482292019342,0
CAISO_Import_Limit,2040,20401612,16,11,16.3482292019342,0
CA_to_NW,2040,20401613,16,12,16.3482292019342,0
NW_to_CA,2040,20401613,16,12,16.3482292019342,0
CAISO_Export_Limit,2040,20401613,16,12,16.3482292019342,0
CAISO_Import_Limit,2040,20401613,16,12,16.3482292019342,0
CA_to_NW,2040,20401614,16,13,16.3482292019342,0
NW_to_CA,2040,20401614,16,13,16.3482292019342,0
CAISO_Export_Limit,2040,20401614,16,13,16.3482292019342,0
CAISO_Import_Limit,2040,20401614,16,13,16.3482292019342,0
CA_to_NW,2040,20401615,16,14,16.3482292019342,0
NW_to_CA,2040,20401615,16,14,16.3482292019342,0
CAISO_Export_Limit,2040,20401615,16,14,16.3482292019342,0
CAISO_Import_Limit,2040,20401615,16,14,16.3482292019342,0
CA_to_NW,2040,20401616,16,15,16.3482292019342,0
NW_to_CA,2040,20401616,16,15,16.3482292019342,0
CAISO_Export_Limit,2040,20401616,16,15,16.3482292019342,0
CAISO_Import_Limit,2040,20401616,16,15,16.3482292019342,0
CA_to_NW,2040,20401617,16,16,16.3482292019342,0
NW_to_CA,2040,20401617,16,16,16.3482292019342,0
CAISO_Export_Limit,2040,20401617,16,16,16.3482292019342,0
CAISO_Import_Limit,2040,20401617,16,16,16.3482292019342,0
CA_to_NW,2040,20401618,16,17,16.3482292019342,0
NW_to_CA,2040,20401618,16,17,16.3482292019342,0
CAISO_Export_Limit,2040,20401618,16,17,16.3482292019342,0
CAISO_Import_Limit,2040,20401618,16,17,16.3482292019342,0
CA_to_NW,2040,20401619,16,18,16.3482292019342,0
NW_to_CA,2040,20401619,16,18,16.3482292019342,0
CAISO_Export_Limit,2040,20401619,16,18,16.3482292019342,0
CAISO_Import_Limit,2040,20401619,16,18,16.3482292019342,0
CA_to_NW,2040,20401620,16,19,16.3482292019342,0
NW_to_CA,2040,20401620,16,19,16.3482292019342,0
CAISO_Export_Limit,2040,20401620,16,19,16.3482292019342,0
CAISO_Import_Limit,2040,20401620,16,19,16.3482292019342,0
CA_to_NW,2040,20401621,16,20,16.3482292019342,0
NW_to_CA,2040,20401621,16,20,16.3482292019342,0
CAISO_Export_Limit,2040,20401621,16,20,16.3482292019342,0
CAISO_Import_Limit,2040,20401621,16,20,16.3482292019342,0
CA_to_NW,2040,20401622,16,21,16.3482292019342,0
NW_to_CA,2040,20401622,16,21,16.3482292019342,0
CAISO_Export_Limit,2040,20401622,16,21,16.3482292019342,0
CAISO_Import_Limit,2040,20401622,16,21,16.3482292019342,0
CA_to_NW,2040,20401623,16,22,16.3482292019342,0
NW_to_CA,2040,20401623,16,22,16.3482292019342,0
CAISO_Export_Limit,2040,20401623,16,22,16.3482292019342,0
CAISO_Import_Limit,2040,20401623,16,22,16.3482292019342,0
CA_to_NW,2040,20401624,16,23,16.3482292019342,0
NW_to_CA,2040,20401624,16,23,16.3482292019342,0
CAISO_Export_Limit,2040,20401624,16,23,16.3482292019342,0
CAISO_Import_Limit,2040,20401624,16,23,16.3482292019342,0
CA_to_NW,2040,20401701,17,0,19.0424142943284,0
NW_to_CA,2040,20401701,17,0,19.0424142943284,0
CAISO_Export_Limit,2040,20401701,17,0,19.0424142943284,0
CAISO_Import_Limit,2040,20401701,17,0,19.0424142943284,0
CA_to_NW,2040,20401702,17,1,19.0424142943284,0
NW_to_CA,2040,20401702,17,1,19.0424142943284,0
CAISO_Export_Limit,2040,20401702,17,1,19.0424142943284,0
CAISO_Import_Limit,2040,20401702,17,1,19.0424142943284,0
CA_to_NW,2040,20401703,17,2,19.0424142943284,0
NW_to_CA,2040,20401703,17,2,19.0424142943284,0
CAISO_Export_Limit,2040,20401703,17,2,19.0424142943284,0
CAISO_Import_Limit,2040,20401703,17,2,19.0424142943284,0
CA_to_NW,2040,20401704,17,3,19.0424142943284,0
NW_to_CA,2040,20401704,17,3,19.0424142943284,0
CAISO_Export_Limit,2040,20401704,17,3,19.0424142943284,0
CAISO_Import_Limit,2040,20401704,17,3,19.0424142943284,0
CA_to_NW,2040,20401705,17,4,19.0424142943284,0
NW_to_CA,2040,20401705,17,4,19.0424142943284,0
CAISO_Export_Limit,2040,20401705,17,4,19.0424142943284,0
CAISO_Import_Limit,2040,20401705,17,4,19.0424142943284,0
CA_to_NW,2040,20401706,17,5,19.0424142943284,0
NW_to_CA,2040,20401706,17,5,19.0424142943284,0
CAISO_Export_Limit,2040,20401706,17,5,19.0424142943284,0
CAISO_Import_Limit,2040,20401706,17,5,19.0424142943284,0
CA_to_NW,2040,20401707,17,6,19.0424142943284,0
NW_to_CA,2040,20401707,17,6,19.0424142943284,0
CAISO_Export_Limit,2040,20401707,17,6,19.0424142943284,0
CAISO_Import_Limit,2040,20401707,17,6,19.0424142943284,0
CA_to_NW,2040,20401708,17,7,19.0424142943284,0
NW_to_CA,2040,20401708,17,7,19.0424142943284,0
CAISO_Export_Limit,2040,20401708,17,7,19.0424142943284,0
CAISO_Import_Limit,2040,20401708,17,7,19.0424142943284,0
CA_to_NW,2040,20401709,17,8,19.0424142943284,0
NW_to_CA,2040,20401709,17,8,19.0424142943284,0
CAISO_Export_Limit,2040,20401709,17,8,19.0424142943284,0
CAISO_Import_Limit,2040,20401709,17,8,19.0424142943284,0
CA_to_NW,2040,20401710,17,9,19.0424142943284,0
NW_to_CA,2040,20401710,17,9,19.0424142943284,0
CAISO_Export_Limit,2040,20401710,17,9,19.0424142943284,0
CAISO_Import_Limit,2040,20401710,17,9,19.0424142943284,0
CA_to_NW,2040,20401711,17,10,19.0424142943284,0
NW_to_CA,2040,20401711,17,10,19.0424142943284,0
CAISO_Export_Limit,2040,20401711,17,10,19.0424142943284,0
CAISO_Import_Limit,2040,20401711,17,10,19.0424142943284,0
CA_to_NW,2040,20401712,17,11,19.0424142943284,0
NW_to_CA,2040,20401712,17,11,19.0424142943284,0
CAISO_Export_Limit,2040,20401712,17,11,19.0424142943284,0
CAISO_Import_Limit,2040,20401712,17,11,19.0424142943284,0
CA_to_NW,2040,20401713,17,12,19.0424142943284,0
NW_to_CA,2040,20401713,17,12,19.0424142943284,0
CAISO_Export_Limit,2040,20401713,17,12,19.0424142943284,0
CAISO_Import_Limit,2040,20401713,17,12,19.0424142943284,0
CA_to_NW,2040,20401714,17,13,19.0424142943284,0
NW_to_CA,2040,20401714,17,13,19.0424142943284,0
CAISO_Export_Limit,2040,20401714,17,13,19.0424142943284,0
CAISO_Import_Limit,2040,20401714,17,13,19.0424142943284,0
CA_to_NW,2040,20401715,17,14,19.0424142943284,0
NW_to_CA,2040,20401715,17,14,19.0424142943284,0
CAISO_Export_Limit,2040,20401715,17,14,19.0424142943284,0
CAISO_Import_Limit,2040,20401715,17,14,19.0424142943284,0
CA_to_NW,2040,20401716,17,15,19.0424142943284,0
NW_to_CA,2040,20401716,17,15,19.0424142943284,0
CAISO_Export_Limit,2040,20401716,17,15,19.0424142943284,0
CAISO_Import_Limit,2040,20401716,17,15,19.0424142943284,0
CA_to_NW,2040,20401717,17,16,19.0424142943284,0
NW_to_CA,2040,20401717,17,16,19.0424142943284,0
CAISO_Export_Limit,2040,20401717,17,16,19.0424142943284,0
CAISO_Import_Limit,2040,20401717,17,16,19.0424142943284,0
CA_to_NW,2040,20401718,17,17,19.0424142943284,0
NW_to_CA,2040,20401718,17,17,19.0424142943284,0
CAISO_Export_Limit,2040,20401718,17,17,19.0424142943284,0
CAISO_Import_Limit,2040,20401718,17,17,19.0424142943284,0
CA_to_NW,2040,20401719,17,18,19.0424142943284,0
NW_to_CA,2040,20401719,17,18,19.0424142943284,0
CAISO_Export_Limit,2040,20401719,17,18,19.0424142943284,0
CAISO_Import_Limit,2040,20401719,17,18,19.0424142943284,0
CA_to_NW,2040,20401720,17,19,19.0424142943284,0
NW_to_CA,2040,20401720,17,19,19.0424142943284,0
CAISO_Export_Limit,2040,20401720,17,19,19.0424142943284,0
CAISO_Import_Limit,2040,20401720,17,19,19.0424142943284,0
CA_to_NW,2040,20401721,17,20,19.0424142943284,0
NW_to_CA,2040,20401721,17,20,19.0424142943284,0
CAISO_Export_Limit,2040,20401721,17,20,19.0424142943284,0
CAISO_Import_Limit,2040,20401721,17,20,19.0424142943284,0
CA_to_NW,2040,20401722,17,21,19.0424142943284,0
NW_to_CA,2040,20401722,17,21,19.0424142943284,0
CAISO_Export_Limit,2040,20401722,17,21,19.0424142943284,0
CAISO_Import_Limit,2040,20401722,17,21,19.0424142943284,0
CA_to_NW,2040,20401723,17,22,19.0424142943284,0
NW_to_CA,2040,20401723,17,22,19.0424142943284,0
CAISO_Export_Limit,2040,20401723,17,22,19.0424142943284,0
CAISO_Import_Limit,2040,20401723,17,22,19.0424142943284,0
CA_to_NW,2040,20401724,17,23,19.0424142943284,0
NW_to_CA,2040,20401724,17,23,19.0424142943284,0
CAISO_Export_Limit,2040,20401724,17,23,19.0424142943284,0
CAISO_Import_Limit,2040,20401724,17,23,19.0424142943284,0
CA_to_NW,2040,20401801,18,0,0.664208233195452,0
NW_to_CA,2040,20401801,18,0,0.664208233195452,0
CAISO_Export_Limit,2040,20401801,18,0,0.664208233195452,0
CAISO_Import_Limit,2040,20401801,18,0,0.664208233195452,0
CA_to_NW,2040,20401802,18,1,0.664208233195452,0
NW_to_CA,2040,20401802,18,1,0.664208233195452,0
CAISO_Export_Limit,2040,20401802,18,1,0.664208233195452,0
CAISO_Import_Limit,2040,20401802,18,1,0.664208233195452,0
CA_to_NW,2040,20401803,18,2,0.664208233195452,0
NW_to_CA,2040,20401803,18,2,0.664208233195452,0
CAISO_Export_Limit,2040,20401803,18,2,0.664208233195452,0
CAISO_Import_Limit,2040,20401803,18,2,0.664208233195452,0
CA_to_NW,2040,20401804,18,3,0.664208233195452,0
NW_to_CA,2040,20401804,18,3,0.664208233195452,0
CAISO_Export_Limit,2040,20401804,18,3,0.664208233195452,0
CAISO_Import_Limit,2040,20401804,18,3,0.664208233195452,0
CA_to_NW,2040,20401805,18,4,0.664208233195452,0
NW_to_CA,2040,20401805,18,4,0.664208233195452,0
CAISO_Export_Limit,2040,20401805,18,4,0.664208233195452,0
CAISO_Import_Limit,2040,20401805,18,4,0.664208233195452,0
CA_to_NW,2040,20401806,18,5,0.664208233195452,0
NW_to_CA,2040,20401806,18,5,0.664208233195452,0
CAISO_Export_Limit,2040,20401806,18,5,0.664208233195452,0
CAISO_Import_Limit,2040,20401806,18,5,0.664208233195452,0
CA_to_NW,2040,20401807,18,6,0.664208233195452,0
NW_to_CA,2040,20401807,18,6,0.664208233195452,0
CAISO_Export_Limit,2040,20401807,18,6,0.664208233195452,0
CAISO_Import_Limit,2040,20401807,18,6,0.664208233195452,0
CA_to_NW,2040,20401808,18,7,0.664208233195452,0
NW_to_CA,2040,20401808,18,7,0.664208233195452,0
CAISO_Export_Limit,2040,20401808,18,7,0.664208233195452,0
CAISO_Import_Limit,2040,20401808,18,7,0.664208233195452,0
CA_to_NW,2040,20401809,18,8,0.664208233195452,0
NW_to_CA,2040,20401809,18,8,0.664208233195452,0
CAISO_Export_Limit,2040,20401809,18,8,0.664208233195452,0
CAISO_Import_Limit,2040,20401809,18,8,0.664208233195452,0
CA_to_NW,2040,20401810,18,9,0.664208233195452,0
NW_to_CA,2040,20401810,18,9,0.664208233195452,0
CAISO_Export_Limit,2040,20401810,18,9,0.664208233195452,0
CAISO_Import_Limit,2040,20401810,18,9,0.664208233195452,0
CA_to_NW,2040,20401811,18,10,0.664208233195452,0
NW_to_CA,2040,20401811,18,10,0.664208233195452,0
CAISO_Export_Limit,2040,20401811,18,10,0.664208233195452,0
CAISO_Import_Limit,2040,20401811,18,10,0.664208233195452,0
CA_to_NW,2040,20401812,18,11,0.664208233195452,0
NW_to_CA,2040,20401812,18,11,0.664208233195452,0
CAISO_Export_Limit,2040,20401812,18,11,0.664208233195452,0
CAISO_Import_Limit,2040,20401812,18,11,0.664208233195452,0
CA_to_NW,2040,20401813,18,12,0.664208233195452,0
NW_to_CA,2040,20401813,18,12,0.664208233195452,0
CAISO_Export_Limit,2040,20401813,18,12,0.664208233195452,0
CAISO_Import_Limit,2040,20401813,18,12,0.664208233195452,0
CA_to_NW,2040,20401814,18,13,0.664208233195452,0
NW_to_CA,2040,20401814,18,13,0.664208233195452,0
CAISO_Export_Limit,2040,20401814,18,13,0.664208233195452,0
CAISO_Import_Limit,2040,20401814,18,13,0.664208233195452,0
CA_to_NW,2040,20401815,18,14,0.664208233195452,0
NW_to_CA,2040,20401815,18,14,0.664208233195452,0
CAISO_Export_Limit,2040,20401815,18,14,0.664208233195452,0
CAISO_Import_Limit,2040,20401815,18,14,0.664208233195452,0
CA_to_NW,2040,20401816,18,15,0.664208233195452,0
NW_to_CA,2040,20401816,18,15,0.664208233195452,0
CAISO_Export_Limit,2040,20401816,18,15,0.664208233195452,0
CAISO_Import_Limit,2040,20401816,18,15,0.664208233195452,0
CA_to_NW,2040,20401817,18,16,0.664208233195452,0
NW_to_CA,2040,20401817,18,16,0.664208233195452,0
CAISO_Export_Limit,2040,20401817,18,16,0.664208233195452,0
CAISO_Import_Limit,2040,20401817,18,16,0.664208233195452,0
CA_to_NW,2040,20401818,18,17,0.664208233195452,0
NW_to_CA,2040,20401818,18,17,0.664208233195452,0
CAISO_Export_Limit,2040,20401818,18,17,0.664208233195452,0
CAISO_Import_Limit,2040,20401818,18,17,0.664208233195452,0
CA_to_NW,2040,20401819,18,18,0.664208233195452,0
NW_to_CA,2040,20401819,18,18,0.664208233195452,0
CAISO_Export_Limit,2040,20401819,18,18,0.664208233195452,0
CAISO_Import_Limit,2040,20401819,18,18,0.664208233195452,0
CA_to_NW,2040,20401820,18,19,0.664208233195452,0
NW_to_CA,2040,20401820,18,19,0.664208233195452,0
CAISO_Export_Limit,2040,20401820,18,19,0.664208233195452,0
CAISO_Import_Limit,2040,20401820,18,19,0.664208233195452,0
CA_to_NW,2040,20401821,18,20,0.664208233195452,0
NW_to_CA,2040,20401821,18,20,0.664208233195452,0
CAISO_Export_Limit,2040,20401821,18,20,0.664208233195452,0
CAISO_Import_Limit,2040,20401821,18,20,0.664208233195452,0
CA_to_NW,2040,20401822,18,21,0.664208233195452,0
NW_to_CA,2040,20401822,18,21,0.664208233195452,0
CAISO_Export_Limit,2040,20401822,18,21,0.664208233195452,0
CAISO_Import_Limit,2040,20401822,18,21,0.664208233195452,0
CA_to_NW,2040,20401823,18,22,0.664208233195452,0
NW_to_CA,2040,20401823,18,22,0.664208233195452,0
CAISO_Export_Limit,2040,20401823,18,22,0.664208233195452,0
CAISO_Import_Limit,2040,20401823,18,22,0.664208233195452,0
CA_to_NW,2040,20401824,18,23,0.664208233195452,0
NW_to_CA,2040,20401824,18,23,0.664208233195452,0
CAISO_Export_Limit,2040,20401824,18,23,0.664208233195452,0
CAISO_Import_Limit,2040,20401824,18,23,0.664208233195452,0
CA_to_NW,2040,20401901,19,0,0.821529880389382,0
NW_to_CA,2040,20401901,19,0,0.821529880389382,0
CAISO_Export_Limit,2040,20401901,19,0,0.821529880389382,0
CAISO_Import_Limit,2040,20401901,19,0,0.821529880389382,0
CA_to_NW,2040,20401902,19,1,0.821529880389382,0
NW_to_CA,2040,20401902,19,1,0.821529880389382,0
CAISO_Export_Limit,2040,20401902,19,1,0.821529880389382,0
CAISO_Import_Limit,2040,20401902,19,1,0.821529880389382,0
CA_to_NW,2040,20401903,19,2,0.821529880389382,0
NW_to_CA,2040,20401903,19,2,0.821529880389382,0
CAISO_Export_Limit,2040,20401903,19,2,0.821529880389382,0
CAISO_Import_Limit,2040,20401903,19,2,0.821529880389382,0
CA_to_NW,2040,20401904,19,3,0.821529880389382,0
NW_to_CA,2040,20401904,19,3,0.821529880389382,0
CAISO_Export_Limit,2040,20401904,19,3,0.821529880389382,0
CAISO_Import_Limit,2040,20401904,19,3,0.821529880389382,0
CA_to_NW,2040,20401905,19,4,0.821529880389382,0
NW_to_CA,2040,20401905,19,4,0.821529880389382,0
CAISO_Export_Limit,2040,20401905,19,4,0.821529880389382,0
CAISO_Import_Limit,2040,20401905,19,4,0.821529880389382,0
CA_to_NW,2040,20401906,19,5,0.821529880389382,0
NW_to_CA,2040,20401906,19,5,0.821529880389382,0
CAISO_Export_Limit,2040,20401906,19,5,0.821529880389382,0
CAISO_Import_Limit,2040,20401906,19,5,0.821529880389382,0
CA_to_NW,2040,20401907,19,6,0.821529880389382,0
NW_to_CA,2040,20401907,19,6,0.821529880389382,0
CAISO_Export_Limit,2040,20401907,19,6,0.821529880389382,0
CAISO_Import_Limit,2040,20401907,19,6,0.821529880389382,0
CA_to_NW,2040,20401908,19,7,0.821529880389382,0
NW_to_CA,2040,20401908,19,7,0.821529880389382,0
CAISO_Export_Limit,2040,20401908,19,7,0.821529880389382,0
CAISO_Import_Limit,2040,20401908,19,7,0.821529880389382,0
CA_to_NW,2040,20401909,19,8,0.821529880389382,0
NW_to_CA,2040,20401909,19,8,0.821529880389382,0
CAISO_Export_Limit,2040,20401909,19,8,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401909,19,8,0.821529880389382,0
CA_to_NW,2040,20401910,19,9,0.821529880389382,0
NW_to_CA,2040,20401910,19,9,0.821529880389382,0
CAISO_Export_Limit,2040,20401910,19,9,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401910,19,9,0.821529880389382,0
CA_to_NW,2040,20401911,19,10,0.821529880389382,0
NW_to_CA,2040,20401911,19,10,0.821529880389382,0
CAISO_Export_Limit,2040,20401911,19,10,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401911,19,10,0.821529880389382,0
CA_to_NW,2040,20401912,19,11,0.821529880389382,0
NW_to_CA,2040,20401912,19,11,0.821529880389382,0
CAISO_Export_Limit,2040,20401912,19,11,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401912,19,11,0.821529880389382,0
CA_to_NW,2040,20401913,19,12,0.821529880389382,0
NW_to_CA,2040,20401913,19,12,0.821529880389382,0
CAISO_Export_Limit,2040,20401913,19,12,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401913,19,12,0.821529880389382,0
CA_to_NW,2040,20401914,19,13,0.821529880389382,0
NW_to_CA,2040,20401914,19,13,0.821529880389382,0
CAISO_Export_Limit,2040,20401914,19,13,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401914,19,13,0.821529880389382,0
CA_to_NW,2040,20401915,19,14,0.821529880389382,0
NW_to_CA,2040,20401915,19,14,0.821529880389382,0
CAISO_Export_Limit,2040,20401915,19,14,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401915,19,14,0.821529880389382,0
CA_to_NW,2040,20401916,19,15,0.821529880389382,0
NW_to_CA,2040,20401916,19,15,0.821529880389382,0
CAISO_Export_Limit,2040,20401916,19,15,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401916,19,15,0.821529880389382,0
CA_to_NW,2040,20401917,19,16,0.821529880389382,0
NW_to_CA,2040,20401917,19,16,0.821529880389382,0
CAISO_Export_Limit,2040,20401917,19,16,0.821529880389382,-14.60
CAISO_Import_Limit,2040,20401917,19,16,0.821529880389382,0
CA_to_NW,2040,20401918,19,17,0.821529880389382,0
NW_to_CA,2040,20401918,19,17,0.821529880389382,0
CAISO_Export_Limit,2040,20401918,19,17,0.821529880389382,0
CAISO_Import_Limit,2040,20401918,19,17,0.821529880389382,0
CA_to_NW,2040,20401919,19,18,0.821529880389382,0
NW_to_CA,2040,20401919,19,18,0.821529880389382,0
CAISO_Export_Limit,2040,20401919,19,18,0.821529880389382,0
CAISO_Import_Limit,2040,20401919,19,18,0.821529880389382,0
CA_to_NW,2040,20401920,19,19,0.821529880389382,0
NW_to_CA,2040,20401920,19,19,0.821529880389382,0
CAISO_Export_Limit,2040,20401920,19,19,0.821529880389382,0
CAISO_Import_Limit,2040,20401920,19,19,0.821529880389382,0
CA_to_NW,2040,20401921,19,20,0.821529880389382,0
NW_to_CA,2040,20401921,19,20,0.821529880389382,0
CAISO_Export_Limit,2040,20401921,19,20,0.821529880389382,0
CAISO_Import_Limit,2040,20401921,19,20,0.821529880389382,0
CA_to_NW,2040,20401922,19,21,0.821529880389382,0
NW_to_CA,2040,20401922,19,21,0.821529880389382,0
CAISO_Export_Limit,2040,20401922,19,21,0.821529880389382,0
CAISO_Import_Limit,2040,20401922,19,21,0.821529880389382,0
CA_to_NW,2040,20401923,19,22,0.821529880389382,0
NW_to_CA,2040,20401923,19,22,0.821529880389382,0
CAISO_Export_Limit,2040,20401923,19,22,0.821529880389382,0
CAISO_Import_Limit,2040,20401923,19,22,0.821529880389382,0
CA_to_NW,2040,20401924,19,23,0.821529880389382,0
NW_to_CA,2040,20401924,19,23,0.821529880389382,0
CAISO_Export_Limit,2040,20401924,19,23,0.821529880389382,0
CAISO_Import_Limit,2040,20401924,19,23,0.821529880389382,0
CA_to_NW,2040,20402001,20,0,5.80847244603401,0
NW_to_CA,2040,20402001,20,0,5.80847244603401,0
CAISO_Export_Limit,2040,20402001,20,0,5.80847244603401,-15.59
CAISO_Import_Limit,2040,20402001,20,0,5.80847244603401,0
CA_to_NW,2040,20402002,20,1,5.80847244603401,0
NW_to_CA,2040,20402002,20,1,5.80847244603401,0
CAISO_Export_Limit,2040,20402002,20,1,5.80847244603401,-15.59
CAISO_Import_Limit,2040,20402002,20,1,5.80847244603401,0
CA_to_NW,2040,20402003,20,2,5.80847244603401,0
NW_to_CA,2040,20402003,20,2,5.80847244603401,0
CAISO_Export_Limit,2040,20402003,20,2,5.80847244603401,-15.59
CAISO_Import_Limit,2040,20402003,20,2,5.80847244603401,0
CA_to_NW,2040,20402004,20,3,5.80847244603401,0
NW_to_CA,2040,20402004,20,3,5.80847244603401,0
CAISO_Export_Limit,2040,20402004,20,3,5.80847244603401,-15.59
CAISO_Import_Limit,2040,20402004,20,3,5.80847244603401,0
CA_to_NW,2040,20402005,20,4,5.80847244603401,0
NW_to_CA,2040,20402005,20,4,5.80847244603401,0
